label,num,weekend,weekday,h1,h2,h3,h4,ratio,h_0,h_1,h_2,h_3
1,1039,5490,13218,32220,37823,36410,40274,0.41533957225319823,0,0,0,1
1,945,5272,12477,20167,33076,34628,30487,0.4225340824390283,0,0,1,0
4,2339,3137,8741,8653,17370,16653,10424,0.3588793172484012,0,1,0,0
5,87,84,205,143,233,231,154,0.40955631399317405,0,1,0,0
5,175,309,963,455,1972,2100,953,0.32083895753296643,0,0,1,0
1,949,1489,3892,4459,7148,6919,6102,0.3825698209192981,0,1,0,0
1,1244,3635,8974,12682,21280,22672,19770,0.4050545458597519,0,0,1,0
1,1380,3574,9084,9303,17894,20574,15785,0.39343468257725034,0,0,1,0
5,5,3,19,7,24,26,4,0.15706806282722513,0,0,1,0
2,82,118,277,288,531,543,452,0.4258390472753518,0,0,1,0
6,10,7,20,12,30,34,24,0.34825870646766166,0,0,1,0
5,1,3,10,8,3,3,3,0.297029702970297,1,0,0,0
8,196,347,1045,243,1763,1971,653,0.3320256434790929,0,0,1,0
7,1688,2489,5947,530,5547,12457,5922,0.41852331388407793,0,0,1,0
4,369,372,1004,1129,1923,2023,1619,0.37048102778607706,0,0,1,0
5,295,264,387,667,1294,1653,1093,0.6819943167140273,0,0,1,0
1,993,5130,12538,17961,28928,31199,27816,0.4091529019548416,0,0,1,0
1,452,2018,5140,8683,11579,12295,12901,0.39259936577109394,0,0,0,1
9,1417,5561,14896,24214,39507,38313,29492,0.3733191909291694,0,1,0,0
8,2316,3416,11312,2979,17952,22579,7060,0.3019775284871951,0,0,1,0
1,644,4350,10194,20590,25452,25043,29115,0.42671741497532883,0,0,0,1
8,1668,3290,9577,7585,18994,19083,11935,0.343527790249658,0,0,1,0
1,152,1036,2383,2878,4426,4165,5439,0.4347278754563384,0,0,0,1
2,21,21,42,18,42,44,23,0.498812351543943,0,0,1,0
5,25,12,57,26,47,65,41,0.21015761821366025,0,0,1,0
2,834,4539,12085,24102,33937,38219,34398,0.3755864659787672,0,0,1,0
2,458,1107,2907,3539,6596,6440,5156,0.3807918544253724,0,1,0,0
7,402,1475,3861,675,11285,10540,1364,0.3820154878143534,0,1,0,0
5,6,5,15,16,16,11,14,0.33112582781456956,1,0,0,0
6,581,660,1871,448,2386,2365,826,0.35273368606701944,0,1,0,0
3,820,1369,4851,307,6625,9232,1443,0.2822040361979757,0,0,1,0
7,594,1426,3993,809,7861,6915,1322,0.3571160251433723,0,1,0,0
2,1118,1566,5874,428,8547,9716,3524,0.2665940314260908,0,0,1,0
6,565,997,2478,3179,3829,3393,3909,0.4023243614059158,0,0,0,1
1,864,4891,12226,33595,33454,29166,35387,0.4000458036495694,0,0,0,1
7,1,1,1,6,6,6,5,0.9090909090909091,1,0,0,0
2,439,764,2600,1031,6872,6790,2401,0.29383485250567287,0,1,0,0
1,5,5,11,0,16,8,8,0.45045045045045046,0,1,0,0
1,778,5255,12739,31340,31418,26957,38350,0.41250951794082785,0,0,0,1
5,2,1,4,6,12,11,6,0.24390243902439027,0,1,0,0
6,214,438,1346,466,2331,2914,1274,0.3253844439491866,0,0,1,0
9,1684,2491,7501,2157,14863,12289,3541,0.33208462758795376,0,1,0,0
6,38,24,66,128,228,233,189,0.3630862329803329,0,0,1,0
1,4841,11304,35798,11517,75923,99606,26413,0.31577094873750283,0,0,1,0
7,2421,3740,9529,5974,14202,17546,11248,0.39248197626218634,0,0,1,0
1,37,133,332,504,686,585,580,0.4004817825956037,0,1,0,0
5,98,111,257,53,170,276,180,0.4317386231038506,0,0,1,0
2,50,48,142,66,173,172,98,0.3377902885292048,0,1,0,0
8,156,344,1198,68,2342,1653,174,0.2871212753526417,0,1,0,0
8,762,2319,8193,1420,22813,21746,2202,0.2830430484187914,0,1,0,0
6,186,203,529,455,765,860,753,0.38367038367038364,0,0,1,0
1,954,5240,12333,25277,32747,31063,34814,0.42487290300086755,0,0,0,1
2,49,106,315,366,609,608,240,0.3364011424944462,0,1,0,0
2,1650,5086,15323,3602,25803,32847,19053,0.3319171708074737,0,0,1,0
5,4,2,15,17,49,53,14,0.13245033112582782,0,0,1,0
1,753,5519,13291,33822,39001,35169,38733,0.41524027356652193,0,1,0,0
1,2448,4928,12710,19220,27060,26277,24549,0.38772314930645707,0,1,0,0
7,610,5461,13125,31405,33449,29414,39104,0.41607302039603505,0,0,0,1
1,2381,7672,19406,21133,36686,43959,37218,0.3953396097103488,0,0,1,0
2,193,400,1402,258,2073,1778,591,0.2852863561800157,0,1,0,0
2,596,4405,10733,27498,31897,32612,34995,0.4104126487221772,0,0,0,1
3,104,420,1142,1246,2550,3451,2451,0.3677436301549777,0,0,1,0
1,479,782,2155,1366,2699,2990,2120,0.3628601921024547,0,0,1,0
1,5014,11419,30120,10795,56982,75533,30136,0.37911560718589915,0,0,1,0
1,3321,9450,23911,33747,40623,49231,49586,0.39521393829643975,0,0,0,1
2,1035,1107,3129,1224,3567,3991,2008,0.35377584608993,0,0,1,0
6,19,7,39,39,81,85,46,0.17902813299232737,0,0,1,0
3,74,171,418,107,605,564,215,0.40899306386032047,0,1,0,0
3,98,201,752,359,1611,1680,561,0.2672516952532908,0,0,1,0
9,2986,8130,20565,35251,50462,45017,41559,0.3953299522005728,0,1,0,0
1,946,5638,14367,2909,57211,39973,15076,0.39242435843002416,0,1,0,0
1,1141,6168,15150,30268,37514,38656,38851,0.4071260255707883,0,0,0,1
5,303,361,308,523,1323,1465,930,1.1716975008114248,0,0,1,0
1,2988,10151,24985,33320,50425,54096,49238,0.40628214415791813,0,0,1,0
1,2702,6128,15113,18602,27513,30003,29742,0.4054760439618609,0,0,1,0
6,98,87,186,164,451,453,231,0.46749059645351965,0,0,1,0
7,61,121,230,495,716,625,501,0.525858322468492,0,1,0,0
6,1187,1567,4060,3198,6099,5984,3922,0.3859510849486466,0,1,0,0
3,33,58,166,80,144,131,172,0.34918723660445516,0,0,0,1
9,3065,8316,20553,32273,42361,47571,48073,0.4046104967133912,0,0,0,1
1,227,1414,3518,9380,9071,8215,10905,0.4019214917142776,0,0,0,1
8,108,204,578,582,1007,924,834,0.3528801245459263,0,1,0,0
1,4278,7505,19546,19434,29140,29062,26938,0.38396406444252307,0,1,0,0
1,1338,3130,7858,8110,14003,14853,13489,0.39831511434061667,0,0,1,0
6,10,8,20,27,57,59,40,0.3980099502487562,0,0,1,0
1,704,4961,12060,26583,30985,31200,35168,0.4113564564141259,0,0,0,1
2,370,2185,5418,9048,11876,11404,14081,0.4032779018475111,0,0,0,1
7,667,2236,5518,404,8443,15053,2374,0.4052119388920099,0,0,1,0
5,510,554,1321,720,1662,1759,975,0.41934751343577326,0,0,1,0
3,1450,2050,6696,881,9611,12165,2326,0.3061483550126193,0,0,1,0
3,150,306,1129,78,2611,2487,381,0.27101231068993004,0,1,0,0
5,39,114,268,392,201,235,269,0.4252144722118612,1,0,0,0
8,320,696,2059,1865,4549,4800,2133,0.33801175270749356,0,0,1,0
1,679,4463,11186,20486,27935,30177,29723,0.3989773021875363,0,0,1,0
6,127,45,269,153,436,416,360,0.16722408026755853,0,1,0,0
2,423,2150,5532,10767,13844,13274,14087,0.3886408416333761,0,0,0,1
6,4,2,6,0,14,17,7,0.3278688524590164,0,0,1,0
9,2748,3962,12224,3443,24972,25279,7914,0.32411384069174826,0,0,1,0
7,22748,29135,83172,8445,71858,100818,53480,0.35029775609849934,0,0,1,0
6,17,9,38,26,56,78,64,0.23622047244094488,0,0,1,0
1,399,2444,5977,12291,15653,15220,16378,0.40889394522427264,0,0,0,1
2,985,6090,14980,32486,41311,36785,44750,0.40653934219397736,0,0,0,1
2,756,4577,10982,26908,30794,30294,35754,0.4167691060908205,0,0,0,1
7,603,1503,3812,1253,9086,9661,1827,0.39427087432124025,0,0,1,0
3,551,1032,2912,2438,5977,7283,3973,0.35438343463479965,0,0,1,0
2,330,2066,4939,6359,9381,12640,12391,0.41829483104209264,0,0,1,0
7,15534,22659,51952,7758,53444,127842,66512,0.4361517628738781,0,0,1,0
5,7,13,18,29,14,9,40,0.718232044198895,0,0,0,1
1,5303,25625,63164,131539,158344,147870,165426,0.4056893076921859,0,0,0,1
2,232,496,1179,1027,2411,2136,1502,0.4206598252904758,0,1,0,0
1,1340,5193,12854,23264,26776,21609,30770,0.40399561229490977,0,0,0,1
3,281,1012,2990,551,7841,7358,1269,0.33845021905621886,0,1,0,0
2,422,1196,3217,4421,4851,5884,5503,0.3717633893879581,0,0,1,0
2,2243,5326,13489,3116,23197,30703,12349,0.39483731308982806,0,0,1,0
3,877,1767,6677,422,13923,19659,1960,0.26463584490272724,0,0,1,0
7,38,18,59,56,205,158,114,0.3045685279187817,0,1,0,0
2,289,467,1076,1312,2078,2322,1837,0.43397453768237154,0,0,1,0
9,397,1786,4653,6649,9789,9865,9608,0.38383013474887706,0,0,1,0
2,344,2014,4749,9366,12178,12469,13241,0.42408035206670736,0,0,0,1
2,78,84,282,17,281,274,133,0.2977667493796526,0,1,0,0
3,1316,2470,8455,1732,15513,21157,4857,0.2921313763290795,0,0,1,0
6,5,3,11,12,18,20,17,0.2702702702702703,0,0,1,0
5,87,85,272,173,435,592,375,0.3123851525174568,0,0,1,0
3,31,59,144,78,373,449,214,0.4094378903539209,0,0,1,0
2,2827,4292,11130,7784,15015,17711,13163,0.38562097375585125,0,0,1,0
9,5634,9518,24734,18576,46815,44958,28992,0.3848128696819371,0,1,0,0
1,2474,5811,13988,9502,26123,34272,16278,0.415424539429944,0,0,1,0
9,7115,12568,32316,29240,53947,53435,43115,0.38890831505039286,0,1,0,0
2,575,1848,4676,6868,11000,11516,9568,0.39520112914608324,0,0,1,0
2,120,277,813,1395,1994,2393,1623,0.34067150412003444,0,0,1,0
2,1629,3040,8567,1727,11927,15469,8016,0.35484586382789973,0,0,1,0
2,5642,26817,65019,119274,130077,147070,180027,0.4124480345006314,0,0,0,1
6,495,851,2077,1837,3201,3127,3084,0.4097058398728997,0,1,0,0
9,35375,33466,89018,24412,152173,127461,47992,0.3759460154732577,0,1,0,0
9,2174,3036,8988,7390,19652,19862,10356,0.33777995349406437,0,0,1,0
9,716,1025,3012,1958,7630,6883,2791,0.3402941469406726,0,1,0,0
1,688,2337,5806,9606,14085,15018,14271,0.402507707411171,0,0,1,0
7,1325,2249,5628,532,9403,10845,2418,0.3996019971215863,0,0,1,0
5,122,241,654,1156,1535,1397,1056,0.36844519186668706,0,1,0,0
6,38,37,100,96,155,169,127,0.36963036963036966,0,0,1,0
3,75,182,656,95,918,999,286,0.2773967383020881,0,0,1,0
1,36,55,142,155,283,268,220,0.38705137227304715,0,1,0,0
6,63,154,363,496,664,663,634,0.42412558523822635,0,1,0,0
2,379,4895,11932,29021,34751,32627,39910,0.41023792961842426,0,0,0,1
6,52,70,185,149,320,298,177,0.37817396002160997,0,1,0,0
6,178,206,522,872,1742,1854,1330,0.394560429036583,0,0,1,0
8,913,1827,6035,1293,13434,11386,2294,0.3027290351444052,0,1,0,0
2,545,552,1657,285,1535,1798,1124,0.3331120632430149,0,0,1,0
5,1,2,0,0,5,2,0,20.0,0,1,0,0
8,2807,7550,22885,16102,56148,55847,27903,0.3299089800787412,0,1,0,0
2,248,417,1613,313,3214,3000,807,0.25850846196763994,0,1,0,0
2,132,395,943,837,2121,2180,1241,0.41883151309511185,0,0,1,0
7,263,914,2451,283,6148,8056,694,0.37289380278242423,0,0,1,0
3,45,56,137,53,171,163,110,0.40846097738876735,0,1,0,0
7,6457,13636,37184,13150,60222,95263,35725,0.3667158812503194,0,0,1,0
6,527,620,1499,559,1574,1931,1519,0.41358148222266694,0,0,1,0
7,953,1075,3213,887,3231,3408,1989,0.33456786281161494,0,0,1,0
8,3771,11055,28068,40779,54135,54003,57226,0.39386349628225636,0,0,0,1
2,130,784,2758,567,7730,5854,902,0.28425365287698057,0,1,0,0
5,24,22,61,15,52,63,34,0.36006546644844517,0,0,1,0
2,278,774,2460,691,5938,5632,1236,0.31462135685541237,0,1,0,0
6,38,41,101,78,201,172,158,0.4055390702274975,0,1,0,0
8,1774,3778,9184,5546,12515,20220,15680,0.41136311669080255,0,0,1,0
7,402,832,2169,804,5231,4770,1163,0.3835692222580794,0,1,0,0
4,1884,1855,5080,1728,5127,5646,2934,0.36515029231708035,0,0,1,0
1,439,1139,2803,4053,6401,6222,5776,0.40633584246013343,0,1,0,0
8,1143,3502,11281,4877,26870,31553,8685,0.3104307204084708,0,0,1,0
6,212,1290,3799,3419,9015,9326,4766,0.3395541049195862,0,0,1,0
6,55,116,282,498,891,845,664,0.41120170152428215,0,1,0,0
2,1942,13864,32975,66440,80556,93670,99298,0.42043845204411817,0,0,0,1
3,76,89,234,335,421,366,362,0.38017941050832976,0,1,0,0
6,99,126,337,318,709,859,449,0.3737763274992584,0,0,1,0
5,8,10,21,7,22,31,10,0.4739336492890995,0,0,1,0
5,4,5,22,29,20,22,32,0.2262443438914027,0,0,0,1
1,627,3521,8686,15010,20130,19048,17884,0.4053602882766719,0,1,0,0
7,54,81,243,251,462,511,233,0.33319621554915674,0,0,1,0
1,569,2857,6902,9657,15771,15366,15488,0.41393199171266715,0,1,0,0
2,1307,5715,14476,25253,35462,36141,31270,0.39478865163959903,0,0,1,0
7,18,16,34,51,75,51,43,0.469208211143695,0,1,0,0
8,2062,4850,12266,12420,23117,25577,19347,0.3953987004834462,0,0,1,0
6,483,946,2621,2331,4894,5354,3055,0.36091717217961927,0,0,1,0
8,311,1162,2912,5028,6940,7294,6682,0.3990247587651523,0,0,1,0
7,20781,31836,81373,6857,105096,197416,82200,0.39123494127666264,0,0,1,0
2,522,1443,3486,5121,6801,7685,6977,0.41392960615013913,0,0,1,0
1,1570,5539,13710,20906,30417,30513,29288,0.40400872349581696,0,0,1,0
5,4,2,16,7,6,13,15,0.12422360248447203,0,0,0,1
7,502,907,2946,636,5270,6883,1954,0.3078646346016768,0,0,1,0
5,496,1522,5036,1970,10865,10666,4001,0.3022179861400687,0,1,0,0
3,46,95,267,41,574,708,101,0.355672032946462,0,0,1,0
8,432,1024,2800,3151,5884,5872,3903,0.36570122495625157,0,1,0,0
1,1719,5329,13745,15897,30662,29916,21734,0.38770179918661923,0,1,0,0
2,287,1588,4293,5026,11024,11080,7285,0.3698958794344413,0,0,1,0
2,49,51,147,156,320,288,208,0.3467029231815092,0,1,0,0
1,348,927,2424,1026,4911,5103,2839,0.38240996658553694,0,0,1,0
2,114,162,453,139,681,713,337,0.35753696755683073,0,0,1,0
6,1989,5378,13598,13473,25227,30220,22443,0.39549642964825965,0,0,1,0
6,27,35,87,88,158,133,95,0.4018369690011481,0,1,0,0
1,697,5446,13298,27251,36349,32522,35627,0.40953218880892756,0,1,0,0
3,1287,3649,13726,545,26423,35900,5110,0.2658439032208712,0,0,1,0
5,31,27,75,101,152,169,106,0.35952063914780297,0,0,1,0
2,2490,5996,15217,14630,22665,28072,23828,0.3940304000105145,0,0,1,0
5,9,11,43,133,174,147,80,0.2552204176334107,0,1,0,0
2,4187,8790,24150,804,20123,27160,19662,0.36397364814224376,0,0,1,0
2,649,1562,4127,5252,8883,9927,8188,0.3784739889995396,0,0,1,0
7,763,1193,2965,1520,3322,4151,3676,0.4023473070048228,0,0,1,0
6,225,235,512,694,1441,1669,1158,0.4588947471197032,0,0,1,0
6,496,1175,3697,2746,8171,9979,4311,0.3178166671174705,0,0,1,0
2,677,3004,7203,14077,20360,19644,17800,0.41704266218711383,0,1,0,0
6,219,337,768,630,1360,1689,826,0.43874495508397343,0,0,1,0
6,302,278,682,862,1831,2067,1324,0.40756487318574985,0,0,1,0
3,138,1233,3259,6803,9035,7922,7332,0.378325304531926,0,1,0,0
3,236,582,1821,781,3167,3737,1446,0.31958706276426335,0,0,1,0
6,41,59,161,182,316,261,244,0.36623215394165115,0,1,0,0
6,2273,2542,6536,2920,6181,5854,4713,0.38891693823533907,0,1,0,0
7,952,3500,8380,1890,15984,29537,9048,0.4176561138888557,0,0,1,0
6,7,9,13,13,30,38,31,0.6870229007633588,0,0,1,0
1,3277,10330,25391,31219,50785,50622,46960,0.4068354659703597,0,1,0,0
2,27,23,69,41,80,112,100,0.3328509406657019,0,0,1,0
2,261,1068,2583,3362,3895,3903,4765,0.41345669931477685,0,0,0,1
7,516,1050,2722,2137,5384,6661,2923,0.38573160427611036,0,0,1,0
6,12,8,25,32,61,74,46,0.3187250996015936,0,0,1,0
1,473,2840,6836,13487,20522,20038,18886,0.4154415529322274,0,1,0,0
5,4,2,6,4,7,8,7,0.3278688524590164,0,0,1,0
3,21,25,49,10,64,82,59,0.5091649694501018,0,0,1,0
2,5743,11452,32070,5738,49241,58519,24543,0.357092743708314,0,0,1,0
9,2579,7705,20347,17973,46975,52390,31338,0.37867804257117726,0,0,1,0
5,103,253,857,229,2283,2482,470,0.29518142573795353,0,0,1,0
2,3814,12765,35409,3643,56982,89011,45502,0.36050054929382563,0,0,1,0
2,1127,5918,16313,13319,53409,53171,28947,0.362775928548222,0,1,0,0
8,1020,1568,5373,1100,10586,11165,2000,0.2918240866538869,0,0,1,0
1,806,3266,8049,17341,20702,18990,20095,0.40575965014722143,0,1,0,0
5,3,1,5,0,17,11,7,0.19607843137254904,0,1,0,0
1,568,3806,9034,20116,23654,20731,25441,0.4212926578187091,0,0,0,1
3,561,833,2943,804,5129,4928,1249,0.28303489517855324,0,1,0,0
1,30,58,133,74,200,265,166,0.4357625845229151,0,0,1,0
9,2088,4415,12902,9204,31997,29399,13724,0.3421923562830857,0,1,0,0
3,8,7,24,18,76,77,47,0.2904564315352697,0,0,1,0
9,1893,4808,12951,8910,32622,32365,14057,0.37124259715390967,0,1,0,0
2,2404,2708,8141,1875,21266,20747,4045,0.3326331822480991,0,1,0,0
2,9,16,28,22,41,40,51,0.5693950177935942,0,0,0,1
1,3594,9293,23481,25127,42012,45023,35510,0.39576510470122783,0,0,1,0
7,412,1002,2493,684,5921,8264,1586,0.401909269584052,0,0,1,0
1,382,1889,4624,9624,13018,12481,12430,0.408511926645185,0,1,0,0
1,246,1152,2679,4324,5420,4940,5897,0.42999514762420216,0,0,0,1
5,199,260,655,390,858,978,605,0.39688597160738814,0,0,1,0
7,448,849,2265,786,4064,5409,1460,0.37481788883493006,0,0,1,0
9,294,1025,2851,3338,7983,7626,4624,0.3595103644207499,0,1,0,0
7,2523,7277,19224,18899,40474,43346,26673,0.37853527603372855,0,0,1,0
1,520,3450,8218,17971,21375,18912,21582,0.41980506443095117,0,0,0,1
5,8,7,17,35,33,34,28,0.4093567251461988,1,0,0,0
1,3268,7335,21117,8510,34855,53974,25411,0.3473488310421412,0,0,1,0
3,131,365,1219,1333,2410,2326,1023,0.29940119760479045,0,1,0,0
7,244,191,634,81,660,1118,227,0.301214319507964,0,0,1,0
1,2,1,3,2,0,2,0,0.3225806451612903,1,0,0,0
6,9,5,16,7,18,33,24,0.3105590062111801,0,0,1,0
5,268,329,943,644,1267,1137,658,0.3488495387551691,0,1,0,0
5,22,11,45,11,49,53,19,0.24390243902439024,0,0,1,0
6,2802,6682,16721,23782,29400,27218,29832,0.39961485787418294,0,0,0,1
2,212,286,710,247,894,1009,510,0.4027601746232925,0,0,1,0
1,471,2519,6292,15745,16087,12674,16987,0.40034328761462784,0,0,0,1
9,2835,7213,18354,17288,45061,43517,26020,0.3929912117728464,0,1,0,0
8,173,1004,2420,4106,5725,5619,6515,0.41485889012850713,0,0,0,1
5,146,167,453,199,592,608,351,0.36857205914809094,0,0,1,0
1,564,3700,9341,17292,22133,21371,24277,0.3960989605078631,0,0,0,1
5,26,18,55,76,115,115,68,0.32667876588021777,0,1,0,0
9,661,1131,2870,4034,6527,6800,4871,0.3940629246367722,0,0,1,0
7,8814,13112,32739,5986,38820,77575,37067,0.40049970829986165,0,0,1,0
2,93,118,314,270,573,597,455,0.3756765361349888,0,0,1,0
2,693,2869,7843,10037,20378,17988,16040,0.36579923754637833,0,1,0,0
3,1039,2271,6384,1342,13015,16170,3160,0.3557275105339828,0,0,1,0
1,408,1710,4083,6434,8922,8189,9239,0.41879944160074456,0,0,0,1
6,62,74,157,231,382,376,313,0.4710375556970083,0,1,0,0
7,2,6,5,12,3,2,5,1.1764705882352942,1,0,0,0
2,782,2215,6035,6229,13322,13555,7430,0.3670196019949959,0,0,1,0
5,2,10,29,16,18,24,32,0.3436426116838488,0,0,0,1
1,852,3306,8187,16993,19636,18290,20924,0.40380598746809004,0,0,0,1
5,12,2,25,19,44,57,37,0.0796812749003984,0,0,1,0
2,428,1612,3911,8287,10604,10420,11197,0.4121602618189256,0,0,0,1
3,47,172,563,35,1594,2364,412,0.30545196235126976,0,0,1,0
1,1180,4246,10509,19518,25838,27726,24435,0.4040307923609062,0,0,1,0
9,10,11,29,8,11,34,35,0.37800687285223367,0,0,0,1
1,679,1454,3679,1534,6481,7476,2642,0.39520534913429917,0,0,1,0
9,2706,4325,11433,5851,17315,20373,11954,0.3782876035370984,0,0,1,0
1,117,1413,3491,8504,8555,8761,11105,0.40474349059035836,0,0,0,1
9,3155,6537,17992,21976,43021,46553,34969,0.36332612646661594,0,0,1,0
1,135,337,809,1406,1504,1485,1864,0.4165121740205166,0,0,0,1
6,78,184,464,660,1150,1233,851,0.39646627881922,0,0,1,0
2,2283,3418,8748,7221,15213,15576,10913,0.3907134120551891,0,0,1,0
1,539,2974,7180,10952,17431,17722,15069,0.41420035932647176,0,0,1,0
7,12,23,51,26,59,90,105,0.4500978473581213,0,0,0,1
5,29,30,53,38,89,102,68,0.5649717514124294,0,0,1,0
5,197,429,1040,1396,2627,2464,1815,0.4124603403518893,0,1,0,0
1,7788,16622,41868,48447,75466,86519,68644,0.39700870113523185,0,0,1,0
2,4763,17372,50362,27682,98967,101367,57276,0.3449419305390363,0,0,1,0
1,1763,7650,19573,30853,52167,54255,45757,0.39084253388579226,0,0,1,0
5,290,460,1101,2033,1887,1859,1896,0.4177640541276905,1,0,0,0
5,2,2,13,27,38,32,30,0.15267175572519084,0,1,0,0
7,428,1693,4256,672,10462,12290,1239,0.3977820070017152,0,0,1,0
9,180,419,1535,337,3195,3504,779,0.2729463878574686,0,0,1,0
6,310,2698,6423,12826,14814,13199,18757,0.42004639504289204,0,0,0,1
6,58,283,755,810,1946,2009,1177,0.3747847967156668,0,0,1,0
8,169,370,1250,694,2910,2765,710,0.2959763218942485,0,1,0,0
5,5,11,19,9,24,47,48,0.5759162303664921,0,0,0,1
6,306,523,1258,382,1639,3216,2439,0.41570622367061444,0,0,1,0
1,274,1012,2473,3259,6890,6523,4940,0.40920302454409446,0,1,0,0
8,747,2590,6774,9273,15988,15446,14088,0.3823386132475163,0,1,0,0
2,487,1481,4521,3146,10022,10567,4696,0.32757514764106077,0,0,1,0
6,22,20,59,36,85,123,79,0.338409475465313,0,0,1,0
6,14,28,70,7,68,101,166,0.3994293865905849,0,0,0,1
1,2878,21998,52795,113553,138708,125885,147918,0.4166674558813223,0,0,0,1
1,783,5133,12513,30541,34735,31806,35306,0.41021009981539347,0,0,0,1
1,650,4452,11192,28111,29214,20350,24829,0.3977805773715388,0,1,0,0
1,663,5134,12398,25671,32712,29496,34551,0.4140957082133553,0,0,0,1
2,382,983,2190,3628,4443,4514,3610,0.4488379526049039,0,0,1,0
3,312,1230,3978,2044,10973,10503,3111,0.3091928307483472,0,1,0,0
1,256,783,1952,2799,4430,4386,3310,0.40110650069156295,0,1,0,0
5,4,2,6,7,20,20,14,0.3278688524590164,0,1,0,0
1,61,420,1087,2466,3634,3902,2648,0.38634900193174504,0,0,1,0
2,1963,7935,20689,2037,58762,44603,19135,0.38353529153032273,0,1,0,0
8,321,1046,2865,1864,5352,4979,2817,0.36508324316777774,0,1,0,0
1,540,3415,8266,13380,20574,21675,22279,0.4131331583213365,0,0,0,1
9,4078,6344,17341,13571,29675,32180,20811,0.36583607729613465,0,0,1,0
5,191,582,2011,612,5519,5027,811,0.2893938640544976,0,1,0,0
2,2827,17463,42120,83452,90880,105468,109758,0.41460015527028665,0,0,0,1
6,24,13,47,110,138,131,107,0.2760084925690021,0,1,0,0
8,1055,1250,3429,1474,3907,4209,2268,0.3645271353999592,0,0,1,0
8,374,776,2569,402,5905,4170,806,0.3020513020123779,0,1,0,0
6,2,1,4,6,11,18,10,0.24390243902439027,0,0,1,0
1,1492,9481,22906,56059,57567,55941,68304,0.4139072124892496,0,0,0,1
1,1089,4068,10117,20266,21720,20006,23684,0.40209150843621194,0,0,0,1
1,676,2261,5354,6323,14152,14695,8301,0.42229319586858666,0,0,1,0
3,44,62,163,73,207,214,109,0.3801348865726548,0,0,1,0
2,539,947,2586,3032,5005,5189,3831,0.3661884691233904,0,0,1,0
1,1953,3306,9724,6430,15613,16848,11571,0.3399800495675692,0,0,1,0
2,300,2799,6868,13608,16954,17828,18974,0.40753629096839006,0,0,0,1
2,569,3929,9687,21194,27688,25320,23984,0.40559094052915734,0,1,0,0
3,143,619,1554,2439,4347,4427,3220,0.39830126761469664,0,0,1,0
9,853,2851,7120,13764,21538,21931,18319,0.4004157244982514,0,0,1,0
8,58,95,234,386,396,459,501,0.4058094831268689,0,0,0,1
2,1004,2129,5467,5201,8586,8902,6801,0.38942035082584914,0,0,1,0
2,121,466,1336,1412,3327,3130,2095,0.3487762891999102,0,1,0,0
3,14,7,34,14,55,46,27,0.20527859237536655,0,1,0,0
6,167,274,1024,409,2725,2075,688,0.2675519968753052,0,1,0,0
4,36,37,102,51,162,148,112,0.3623898139079334,0,1,0,0
6,2,2,2,0,8,7,5,0.9523809523809523,0,1,0,0
2,239,688,1836,2325,3023,3070,3242,0.3747072599531616,0,0,0,1
1,679,1029,2760,4247,5027,4250,4428,0.37281257925437483,0,1,0,0
2,818,1165,3499,607,4395,5603,1183,0.332942756708868,0,0,1,0
2,526,2906,7471,12856,20769,19155,16089,0.38896548031749006,0,1,0,0
6,13,10,38,34,77,125,84,0.26246719160104987,0,0,1,0
5,37,30,117,37,97,75,80,0.25619128949615716,0,1,0,0
4,206,228,453,624,742,763,765,0.5032001765614654,0,0,0,1
3,47,131,339,817,1217,1228,887,0.38631672073134765,0,0,1,0
3,46,85,257,319,414,509,513,0.33061065733177747,0,0,0,1
8,155,435,1166,604,3161,2986,847,0.3730383329045537,0,1,0,0
2,1558,4409,11354,17847,29111,30640,25896,0.38831787636184284,0,0,1,0
1,143,715,1789,3142,4583,4321,3949,0.3996422782404561,0,1,0,0
2,33,61,218,76,316,845,460,0.27968821641448877,0,0,1,0
1,450,1935,4770,6493,11518,12592,9984,0.40565187312634954,0,0,1,0
8,700,754,2636,616,3276,3582,1139,0.28602860286028603,0,0,1,0
3,110,162,440,185,371,373,199,0.36809815950920244,0,0,1,0
1,511,3675,9125,18780,24868,24125,27974,0.4027353124897261,0,0,0,1
6,44,42,142,239,215,218,239,0.2955665024630542,1,0,0,0
2,636,1737,4967,4610,12125,10866,6056,0.34970103279579634,0,1,0,0
2,1054,2371,6286,2857,9067,11629,7330,0.37718140023225843,0,0,1,0
9,1755,5765,15478,20720,39055,36165,25572,0.3724617362596184,0,1,0,0
3,841,2618,9336,1181,20765,27898,4980,0.2804168764259166,0,0,1,0
6,66,43,153,137,281,360,226,0.2808621815806662,0,0,1,0
3,352,412,1069,1104,2836,3143,1710,0.38537087269666076,0,0,1,0
5,2,1,4,10,14,23,15,0.24390243902439027,0,0,1,0
7,695,1118,2850,1508,2818,3412,2451,0.3922669380021754,0,0,1,0
1,934,3633,9906,5937,22850,29876,16583,0.3667437235642685,0,0,1,0
1,1753,8752,24866,32629,60281,56195,38350,0.35196512521062817,0,1,0,0
1,278,866,2193,2455,5053,5272,3293,0.39487483470885965,0,0,1,0
6,1,0,2,1,0,0,2,0.0,0,0,0,1
3,11,10,26,0,35,69,0,0.38314176245210724,0,0,1,0
8,151,130,359,124,373,315,159,0.3620161514898357,0,1,0,0
